t_sensor,accel_mag,label_true,t,motion_proxy
10.919082796427578,9.869792558500896,stack,10.919082796427578,10.4912015109324
10.924082796427577,10.325163610391352,stack,10.924082796427577,10.4912015109324
10.929082796427576,10.84169366807351,stack,10.929082796427576,10.4912015109324
10.934082796427578,10.697765848094283,stack,10.934082796427578,10.4912015109324
10.939082796427575,10.791026711663315,stack,10.939082796427575,10.403862137816567
10.944082796427578,11.80421036271089,stack,10.944082796427578,10.403862137816567
10.949082796427575,11.697681927053882,stack,10.949082796427575,10.403862137816567
10.954082796427578,12.45968049138,stack,10.954082796427578,10.403862137816567
10.959082796427577,12.665166648151942,stack,10.959082796427577,10.403862137816567
10.964082796427578,13.527449124366305,stack,10.964082796427578,10.403862137816567
10.969082796427578,13.76765773262854,stack,10.969082796427578,10.403862137816567
10.974082796427576,14.613354242102384,stack,10.974082796427576,13.070059911806776
10.979082796427578,15.01215458260485,stack,10.979082796427578,13.070059911806776
10.984082796427575,15.879592609778117,stack,10.984082796427575,13.070059911806776
10.989082796427578,15.492107251639435,stack,10.989082796427578,13.070059911806776
10.994082796427575,15.425129946218975,stack,10.994082796427575,13.070059911806776
10.999082796427578,15.45794647535095,stack,10.999082796427578,13.070059911806776
11.004082796427578,15.597422585248118,stack,11.004082796427578,15.676505582338567
11.009082796427576,15.743079060974637,stack,11.009082796427576,15.676505582338567
11.014082796427578,15.16225820178414,stack,11.014082796427578,15.676505582338567
11.019082796427575,15.48454623406098,stack,11.019082796427575,15.676505582338567
11.024082796427578,14.666993869823417,stack,11.024082796427578,15.676505582338567
11.029082796427575,13.83934938234565,stack,11.029082796427575,15.676505582338567
11.034082796427578,13.489547323335785,stack,11.034082796427578,15.676505582338567
11.03908279642758,12.925413450847834,stack,11.03908279642758,13.606079643214132
11.044082796427578,12.671168636151142,stack,11.044082796427578,13.606079643214132
11.049082796427577,11.839383564477972,stack,11.049082796427577,13.606079643214132
11.054082796427576,12.101593480423148,stack,11.054082796427576,13.606079643214132
11.059082796427578,11.228670185991728,stack,11.059082796427578,13.606079643214132
11.064082796427575,10.93526290969909,stack,11.064082796427575,13.606079643214132
11.069082796427578,11.006846653985075,stack,11.069082796427578,13.606079643214132
11.074082796427575,10.278842971095823,stack,11.074082796427575,11.189976898861053
11.079082796427578,10.321968074743284,stack,11.079082796427578,11.189976898861053
11.084082796427577,10.718852170582904,stack,11.084082796427577,11.189976898861053
11.089082796427578,10.19696456552379,stack,11.089082796427578,11.189976898861053
11.094082796427578,10.081696202952015,stack,11.094082796427578,11.189976898861053
11.099082796427576,9.792369349501174,stack,11.099082796427576,11.189976898861053
11.104082796427578,9.595567859060726,stack,11.104082796427578,10.374931734229085
11.109082796427575,10.389644483851846,stack,11.109082796427575,10.374931734229085
11.114082796427578,9.797341887485272,stack,11.114082796427578,10.374931734229085
11.119082796427575,10.4017014204064,stack,11.119082796427575,10.374931734229085
11.124082796427578,9.618618371337051,stack,11.124082796427578,10.374931734229085
11.129082796427578,10.194840488353124,stack,11.129082796427578,10.374931734229085
11.134082796427576,9.753368357900438,stack,11.134082796427576,10.374931734229085
11.139082796427578,9.937925295696656,stack,11.139082796427578,10.161264278423666
11.144082796427575,10.176663155825588,stack,11.144082796427575,10.161264278423666
11.149082796427578,9.943384307318611,stack,11.149082796427578,10.161264278423666
11.154082796427575,10.051280125583723,stack,11.154082796427575,10.161264278423666
11.159082796427578,9.341393881076224,stack,11.159082796427578,10.161264278423666
11.16408279642758,9.67193340730319,stack,11.16408279642758,10.161264278423666
11.169082796427578,10.42348106199127,stack,11.169082796427578,10.161264278423666
11.174082796427577,9.741296783477145,stack,11.174082796427577,9.441349512587625
11.179082796427576,9.9056076278571,stack,11.179082796427576,9.441349512587625
11.184082796427578,9.761082199444749,stack,11.184082796427578,9.441349512587625
11.189082796427575,9.62353095350074,stack,11.189082796427575,9.441349512587625
11.194082796427578,9.36178438232944,stack,11.194082796427578,9.441349512587625
11.199082796427575,9.467478411347098,stack,11.199082796427575,9.441349512587625
11.204082796427578,10.314771504801904,stack,11.204082796427578,9.41883360181319
11.209082796427577,9.786281995015065,stack,11.209082796427577,9.41883360181319
11.214082796427578,9.453357489832197,stack,11.214082796427578,9.41883360181319
11.219082796427578,9.538780412876092,stack,11.219082796427578,9.41883360181319
11.224082796427576,10.072028600079603,stack,11.224082796427576,9.41883360181319
11.229082796427578,9.525855025270136,stack,11.229082796427578,9.41883360181319
11.234082796427575,9.622394453084938,stack,11.234082796427575,9.41883360181319
11.239082796427578,9.475009920848652,stack,11.239082796427578,8.725318620093862
11.244082796427575,9.432260934054806,stack,11.244082796427575,8.725318620093862
11.249082796427578,10.304718372028182,stack,11.249082796427578,8.725318620093862
11.254082796427578,9.76773313239423,stack,11.254082796427578,8.725318620093862
11.259082796427576,9.713547924562592,stack,11.259082796427576,8.725318620093862
11.264082796427578,9.629565111936405,stack,11.264082796427578,8.725318620093862
11.269082796427575,10.02373586554108,stack,11.269082796427575,8.725318620093862
11.274082796427578,9.828441398001564,stack,11.274082796427578,10.052065685198086
11.279082796427575,9.897702467264518,stack,11.279082796427575,10.052065685198086
11.284082796427578,9.851059755215326,stack,11.284082796427578,10.052065685198086
11.28908279642758,9.702803496346014,stack,11.28908279642758,10.052065685198086
11.294082796427578,9.66573345862838,stack,11.294082796427578,10.052065685198086
11.299082796427577,9.289529363452916,stack,11.299082796427577,10.052065685198086
11.304082796427576,9.662466531921076,stack,11.304082796427576,9.171841941261706
11.309082796427578,10.459067373613404,stack,11.309082796427578,9.171841941261706
11.314082796427575,9.43816901404242,stack,11.314082796427575,9.171841941261706
11.319082796427578,9.811311554053502,stack,11.319082796427578,9.171841941261706
11.324082796427575,9.910717627526918,stack,11.324082796427575,9.171841941261706
11.329082796427578,10.168207534632453,stack,11.329082796427578,9.171841941261706
11.334082796427577,10.607482979734415,stack,11.334082796427577,9.171841941261706
11.339082796427578,9.69096122035913,stack,11.339082796427578,10.0333215022006
11.344082796427578,9.546869013691254,stack,11.344082796427578,10.0333215022006
11.349082796427576,10.128051660182702,stack,11.349082796427576,10.0333215022006
11.354082796427578,9.8739026700132,stack,11.354082796427578,10.0333215022006
11.359082796427575,10.411913398012754,stack,11.359082796427575,10.0333215022006
11.364082796427578,10.027601118866484,stack,11.364082796427578,10.0333215022006
11.369082796427575,9.609360862311451,stack,11.369082796427575,10.0333215022006
11.374082796427578,9.751009465089204,stack,11.374082796427578,9.955260680351657
11.379082796427578,9.936911656797609,stack,11.379082796427578,9.955260680351657
11.384082796427576,9.960206657776716,stack,11.384082796427576,9.955260680351657
11.389082796427578,9.469765405548186,stack,11.389082796427578,9.955260680351657
11.394082796427575,9.232738026962233,stack,11.394082796427575,9.955260680351657
11.399082796427578,9.328866966875228,stack,11.399082796427578,9.955260680351657
11.404082796427575,9.995148033305956,stack,11.404082796427575,9.008918434524787
11.409082796427578,9.764028521828152,stack,11.409082796427578,9.008918434524787
11.41408279642758,9.259547553505683,stack,11.41408279642758,9.008918434524787
11.419082796427578,9.644747925550938,stack,11.419082796427578,9.008918434524787
11.424082796427577,9.228895419481145,stack,11.424082796427577,9.008918434524787
11.429082796427576,9.73104643772338,stack,11.429082796427576,9.008918434524787
11.434082796427578,9.55039211759606,stack,11.434082796427578,9.008918434524787
11.439082796427575,9.642610260056696,stack,11.439082796427575,9.980774754427422
11.444082796427578,9.78469353679218,stack,11.444082796427578,9.980774754427422
11.452807153571532,9.837394495064098,idle,11.452807153571532,9.980774754427422
11.457807153571531,9.818933305471203,idle,11.457807153571531,9.980774754427422
11.462807153571532,10.003751650216374,idle,11.462807153571532,9.980774754427422
11.467807153571531,10.170154255682125,idle,11.467807153571531,9.980774754427422
11.472807153571532,9.937794657110771,idle,11.472807153571532,10.419036939066643
11.477807153571533,9.781555142642524,idle,11.477807153571533,10.419036939066643
11.482807153571532,9.92279516821796,idle,11.482807153571532,10.419036939066643
11.487807153571532,9.70091002594808,idle,11.487807153571532,10.419036939066643
11.492807153571531,9.68612442166792,idle,11.492807153571531,10.419036939066643
11.497807153571532,9.67931331057238,idle,11.497807153571532,10.419036939066643
11.502807153571531,9.853853918242452,idle,11.502807153571531,10.419036939066643
11.507807153571532,9.995775867186175,idle,11.507807153571532,10.649717878002114
11.512807153571533,10.1436203636823,idle,11.512807153571533,10.649717878002114
11.517807153571532,10.008640730085082,idle,11.517807153571532,10.649717878002114
11.522807153571533,9.914653104992624,idle,11.522807153571533,10.649717878002114
11.527807153571532,9.706750995610951,idle,11.527807153571532,10.649717878002114
11.532807153571532,9.821497231395552,idle,11.532807153571532,10.649717878002114
11.537807153571531,9.8915188927986,idle,11.537807153571531,9.527776153740607
11.542807153571532,9.7916620377062,idle,11.542807153571532,9.527776153740607
11.547807153571531,10.089429251561462,idle,11.547807153571531,9.527776153740607
11.552807153571532,9.687007388465682,idle,11.552807153571532,9.527776153740607
11.557807153571533,9.702879328626556,idle,11.557807153571533,9.527776153740607
11.562807153571532,9.86700674850162,idle,11.562807153571532,9.527776153740607
11.567807153571533,10.111020066920922,idle,11.567807153571533,9.527776153740607
11.572807153571532,9.538088640638671,idle,11.572807153571532,10.437167346560615
11.577807153571532,9.68309396847615,idle,11.577807153571532,10.437167346560615
11.582807153571531,10.003185451803862,idle,11.582807153571531,10.437167346560615
11.587807153571532,9.70815734899374,idle,11.587807153571532,10.437167346560615
11.592807153571531,10.118864218127516,idle,11.592807153571531,10.437167346560615
11.597807153571532,9.686772050199568,idle,11.597807153571532,10.437167346560615
11.602807153571533,9.970848900492472,idle,11.602807153571533,10.437167346560615
11.607807153571532,9.796773378415956,idle,11.607807153571532,9.630963134159318
11.612807153571532,9.878933841162588,idle,11.612807153571532,9.630963134159318
11.617807153571531,9.654617235289708,idle,11.617807153571531,9.630963134159318
11.622807153571532,9.569068874311135,idle,11.622807153571532,9.630963134159318
11.627807153571531,9.926332435088458,idle,11.627807153571531,9.630963134159318
11.632807153571532,9.730603860952238,idle,11.632807153571532,9.630963134159318
11.637807153571533,9.672196042329729,idle,11.637807153571533,9.242910829850691
11.642807153571532,9.644206072725298,idle,11.642807153571532,9.242910829850691
11.647807153571533,9.65324463580824,idle,11.647807153571533,9.242910829850691
11.652807153571532,10.012983999007266,idle,11.652807153571532,9.242910829850691
11.657807153571532,9.671603508038064,idle,11.657807153571532,9.242910829850691
11.662807153571531,9.728629073245273,idle,11.662807153571531,9.242910829850691
11.667807153571532,10.105002660913543,idle,11.667807153571532,9.242910829850691
11.672807153571531,9.745152615550085,idle,11.672807153571531,10.762449979538465
11.677807153571532,9.809151544440027,idle,11.677807153571532,10.762449979538465
11.682807153571533,9.86514763529687,idle,11.682807153571533,10.762449979538465
11.687807153571532,9.765600136539828,idle,11.687807153571532,10.762449979538465
11.692807153571533,9.706781004418536,idle,11.692807153571533,10.762449979538465
11.697807153571532,10.001832723915168,idle,11.697807153571532,10.762449979538465
11.702807153571532,9.857974605278509,idle,11.702807153571532,10.762449979538465
11.707807153571531,9.715575959300129,idle,11.707807153571531,9.514177595193743
11.712807153571532,9.602205285156844,idle,11.712807153571532,9.514177595193743
11.717807153571531,9.636349190456832,idle,11.717807153571531,9.514177595193743
11.722807153571532,9.656318190312042,idle,11.722807153571532,9.514177595193743
11.727807153571533,9.48660240025385,idle,11.727807153571533,9.514177595193743
11.732807153571532,9.986090761585768,idle,11.732807153571532,9.514177595193743
11.737807153571532,9.825315103985606,idle,11.737807153571532,10.629430519767928
11.742807153571531,9.89049807964698,idle,11.742807153571531,10.629430519767928
11.747807153571532,9.597168853072052,idle,11.747807153571532,10.629430519767928
11.752807153571531,9.737233845316728,idle,11.752807153571531,10.629430519767928
11.757807153571532,9.773985072244622,idle,11.757807153571532,10.629430519767928
11.762807153571533,9.821338467035575,idle,11.762807153571533,10.629430519767928
11.767807153571532,9.779057105899176,idle,11.767807153571532,10.629430519767928
11.772807153571533,9.623261345829782,idle,11.772807153571533,9.646539883358672
11.777807153571532,9.973777383912486,idle,11.777807153571532,9.646539883358672
11.782807153571532,9.916542603324803,idle,11.782807153571532,9.646539883358672
11.787807153571531,9.821229003419033,idle,11.787807153571531,9.646539883358672
11.792807153571532,9.964835070117012,idle,11.792807153571532,9.646539883358672
11.797807153571531,9.991215514741102,idle,11.797807153571531,9.646539883358672
11.8055038397523,10.228171919558402,screw,11.8055038397523,10.348533473550612
11.8105038397523,9.883823225998656,screw,11.8105038397523,10.348533473550612
11.8155038397523,9.81423065925733,screw,11.8155038397523,10.348533473550612
11.8205038397523,9.88437692481131,screw,11.8205038397523,10.348533473550612
11.8255038397523,10.456469608644346,screw,11.8255038397523,10.348533473550612
11.8305038397523,10.1741578691443,screw,11.8305038397523,10.348533473550612
11.8355038397523,10.332962033842454,screw,11.8355038397523,10.348533473550612
11.8405038397523,11.013819517419796,screw,11.8405038397523,10.093232501976937
11.8455038397523,11.25335355818372,screw,11.8455038397523,10.093232501976937
11.8505038397523,11.5349158883875,screw,11.8505038397523,10.093232501976937
11.8555038397523,11.32536457845737,screw,11.8555038397523,10.093232501976937
11.8605038397523,11.88579517725108,screw,11.8605038397523,10.093232501976937
11.8655038397523,12.256283565230415,screw,11.8655038397523,10.093232501976937
11.8705038397523,11.9871220302547,screw,11.8705038397523,11.884420335403028
11.8755038397523,12.157308796666404,screw,11.8755038397523,11.884420335403028
11.8805038397523,12.208091933995618,screw,11.8805038397523,11.884420335403028
11.8855038397523,12.763639481211513,screw,11.8855038397523,11.884420335403028
11.8905038397523,12.538765907063468,screw,11.8905038397523,11.884420335403028
11.8955038397523,11.778823969249142,screw,11.8955038397523,11.884420335403028
11.9005038397523,11.592552650317662,screw,11.9005038397523,11.884420335403028
11.9055038397523,12.072176881111108,screw,11.9055038397523,11.251194052677242
11.9105038397523,11.609002894331512,screw,11.9105038397523,11.251194052677242
11.9155038397523,11.604061129043442,screw,11.9155038397523,11.251194052677242
11.9205038397523,11.2800338942625,screw,11.9205038397523,11.251194052677242
11.9255038397523,11.253647343243289,screw,11.9255038397523,11.251194052677242
11.9305038397523,10.217848956603016,screw,11.9305038397523,11.251194052677242
11.9355038397523,10.310130547358714,screw,11.9355038397523,11.251194052677242
11.9405038397523,10.34205501799626,screw,11.9405038397523,10.10313285888592
11.9455038397523,10.160987622094366,screw,11.9455038397523,10.10313285888592
11.9505038397523,9.66873816074564,screw,11.9505038397523,10.10313285888592
11.9555038397523,9.701688841296036,screw,11.9555038397523,10.10313285888592
11.9605038397523,9.638584717267696,screw,11.9605038397523,10.10313285888592
11.9655038397523,9.83190064989229,screw,11.9655038397523,10.10313285888592
11.9705038397523,10.082317999092185,screw,11.9705038397523,9.988569329112355
11.9755038397523,9.89051365718812,screw,11.9755038397523,9.988569329112355
11.9805038397523,10.071570549186916,screw,11.9805038397523,9.988569329112355
11.9855038397523,9.67113933748177,screw,11.9855038397523,9.988569329112355
11.9905038397523,10.193288974102202,screw,11.9905038397523,9.988569329112355
11.9955038397523,11.301602592026263,screw,11.9955038397523,9.988569329112355
12.0005038397523,10.477914076163144,screw,12.0005038397523,9.988569329112355
12.0055038397523,11.650959513058332,screw,12.0055038397523,11.121490433826956
12.0105038397523,11.394348868132434,screw,12.0105038397523,11.121490433826956
12.0155038397523,11.1199388828196,screw,12.0155038397523,11.121490433826956
12.0205038397523,12.34551942736442,screw,12.0205038397523,11.121490433826956
12.0255038397523,12.45893533586784,screw,12.0255038397523,11.121490433826956
12.0305038397523,12.047829109826962,screw,12.0305038397523,11.121490433826956
12.0355038397523,12.538677209256052,screw,12.0355038397523,11.121490433826956
12.0405038397523,12.202841052922432,screw,12.0405038397523,12.00813765531904
12.0455038397523,12.306186953060944,screw,12.0455038397523,12.00813765531904
12.0505038397523,12.27301942206096,screw,12.0505038397523,12.00813765531904
12.0555038397523,12.039696420546653,screw,12.0555038397523,12.00813765531904
12.0605038397523,12.110354048113669,screw,12.0605038397523,12.00813765531904
12.0655038397523,11.877208533351858,screw,12.0655038397523,12.00813765531904
12.0705038397523,11.385095301821654,screw,12.0705038397523,11.774155255547832
12.0755038397523,11.392022300581024,screw,12.0755038397523,11.774155255547832
12.0805038397523,10.898615545918542,screw,12.0805038397523,11.774155255547832
12.0855038397523,10.846712477907904,screw,12.0855038397523,11.774155255547832
12.0905038397523,10.419384182060243,screw,12.0905038397523,11.774155255547832
12.0955038397523,10.379106268805852,screw,12.0955038397523,11.774155255547832
12.1005038397523,10.639894195065912,screw,12.1005038397523,11.774155255547832
12.1055038397523,9.809204779932372,screw,12.1055038397523,10.505865327660024
12.1105038397523,9.454148578750388,screw,12.1105038397523,10.505865327660024
12.1155038397523,10.305563785358748,screw,12.1155038397523,10.505865327660024
12.1205038397523,9.898427668954682,screw,12.1205038397523,10.505865327660024
12.1255038397523,9.64868782827346,screw,12.1255038397523,10.505865327660024
12.1305038397523,9.85063574573343,screw,12.1305038397523,10.505865327660024
12.1355038397523,9.778289634832916,screw,12.1355038397523,10.505865327660024
12.1405038397523,10.500819684218197,screw,12.1405038397523,9.775973248332283
12.1455038397523,10.63402765459543,screw,12.1455038397523,9.775973248332283
12.1505038397523,10.834669628100466,screw,12.1505038397523,9.775973248332283
12.1555038397523,10.954731112773628,screw,12.1555038397523,9.775973248332283
12.1605038397523,10.523059817115543,screw,12.1605038397523,9.775973248332283
12.1655038397523,11.028268667247533,screw,12.1655038397523,9.775973248332283
12.1705038397523,11.703041463906349,screw,12.1705038397523,10.775973348947383
12.1755038397523,11.032362336442556,screw,12.1755038397523,10.775973348947383
12.1805038397523,11.985545900544224,screw,12.1805038397523,10.775973348947383
12.1855038397523,11.844359730501656,screw,12.1855038397523,10.775973348947383
12.1905038397523,12.441041713102456,screw,12.1905038397523,10.775973348947383
12.1955038397523,12.243692032311571,screw,12.1955038397523,10.775973348947383
12.2005038397523,12.62242762168287,screw,12.2005038397523,10.775973348947383
12.2055038397523,12.35850631781849,screw,12.2055038397523,12.032052182873173
12.2105038397523,12.196065532148497,screw,12.2105038397523,12.032052182873173
12.2155038397523,11.730741192891124,screw,12.2155038397523,12.032052182873173
12.2205038397523,12.033478059882928,screw,12.2205038397523,12.032052182873173
12.2255038397523,12.350072077164397,screw,12.2255038397523,12.032052182873173
12.2305038397523,10.89130210513214,screw,12.2305038397523,12.032052182873173
12.2355038397523,10.851732356051109,screw,12.2355038397523,12.032052182873173
12.2405038397523,11.408556954644489,screw,12.2405038397523,10.68136677210875
12.2455038397523,10.81934948435603,screw,12.2455038397523,10.68136677210875
12.2505038397523,10.349230483267464,screw,12.2505038397523,10.68136677210875
12.2555038397523,10.4695957909558,screw,12.2555038397523,10.68136677210875
12.2605038397523,10.164631298722986,screw,12.2605038397523,10.68136677210875
12.2655038397523,9.738648775132424,screw,12.2655038397523,10.68136677210875
12.2705038397523,9.64837037795352,screw,12.2705038397523,9.704751246074624
12.2755038397523,10.068144681731807,screw,12.2755038397523,9.704751246074624
12.2805038397523,9.92702690815596,screw,12.2805038397523,9.704751246074624
12.2855038397523,10.209085319109109,screw,12.2855038397523,9.704751246074624
12.2905038397523,10.190470106070835,screw,12.2905038397523,9.704751246074624
12.2955038397523,9.96117526556912,screw,12.2955038397523,9.704751246074624
12.3005038397523,10.79010823107166,screw,12.3005038397523,9.704751246074624
12.3055038397523,10.272410913928155,screw,12.3055038397523,11.6685763159494
12.3105038397523,10.650214328424068,screw,12.3105038397523,11.6685763159494
12.3155038397523,10.799126182224343,screw,12.3155038397523,11.6685763159494
12.3205038397523,10.862402808593162,screw,12.3205038397523,11.6685763159494
12.3255038397523,11.709450793256682,screw,12.3255038397523,11.6685763159494
12.3305038397523,11.428288125833207,screw,12.3305038397523,11.6685763159494
12.3355038397523,11.73307465562088,screw,12.3355038397523,11.6685763159494
12.3405038397523,12.380356916224242,screw,12.3405038397523,12.2001252935871
12.3455038397523,12.474911007955155,screw,12.3455038397523,12.2001252935871
12.3505038397523,12.100683944263908,screw,12.3505038397523,12.2001252935871
12.3555038397523,11.917544768692284,screw,12.3555038397523,12.2001252935871
12.3605038397523,12.251696410525255,screw,12.3605038397523,12.2001252935871
12.3655038397523,11.727874880438955,screw,12.3655038397523,12.2001252935871
12.3705038397523,11.782635048015049,screw,12.3705038397523,11.578611479841603
12.3755038397523,11.807065098913183,screw,12.3755038397523,11.578611479841603
12.3805038397523,11.679175262397182,screw,12.3805038397523,11.578611479841603
12.3855038397523,11.33668704530169,screw,12.3855038397523,11.578611479841603
12.3905038397523,11.218624025258675,screw,12.3905038397523,11.578611479841603
12.3955038397523,11.427749185264275,screw,12.3955038397523,11.578611479841603
12.4005038397523,10.954052719678842,screw,12.4005038397523,11.578611479841603
12.4055038397523,10.94418422584899,screw,12.4055038397523,10.483821513559858
12.4105038397523,10.584838483296034,screw,12.4105038397523,10.483821513559858
12.4155038397523,10.200895836205374,screw,12.4155038397523,10.483821513559858
12.4205038397523,9.619443471474629,screw,12.4205038397523,10.483821513559858
12.4255038397523,9.477974480830818,screw,12.4255038397523,10.483821513559858
12.4305038397523,9.814918554430124,screw,12.4305038397523,10.483821513559858
12.4355038397523,9.690194333987463,screw,12.4355038397523,10.483821513559858
12.4405038397523,9.57381669490615,screw,12.4405038397523,9.060490572594398
12.4455038397523,10.066564009548886,screw,12.4455038397523,9.060490572594398
12.4505038397523,10.444852537721957,screw,12.4505038397523,9.060490572594398
12.4555038397523,10.230340898544403,screw,12.4555038397523,9.060490572594398
12.4605038397523,10.481916216878696,screw,12.4605038397523,9.060490572594398
12.4655038397523,10.521546337380816,screw,12.4655038397523,9.060490572594398
12.4705038397523,10.72364779269826,screw,12.4705038397523,10.94586622945318
12.4755038397523,11.77170149106881,screw,12.4755038397523,10.94586622945318
12.4805038397523,11.047489716342366,screw,12.4805038397523,10.94586622945318
12.4855038397523,11.60632574927078,screw,12.4855038397523,10.94586622945318
12.4905038397523,11.72712380556016,screw,12.4905038397523,10.94586622945318
12.4955038397523,12.002928619893131,screw,12.4955038397523,10.94586622945318
12.5005038397523,12.485522308650395,screw,12.5005038397523,10.94586622945318
12.5055038397523,12.561162486318857,screw,12.5055038397523,12.918435962881835
12.5105038397523,12.264452588862046,screw,12.5105038397523,12.918435962881835
12.5155038397523,12.637296254377995,screw,12.5155038397523,12.918435962881835
12.5205038397523,12.014602312288275,screw,12.5205038397523,12.918435962881835
12.5255038397523,12.248365809506232,screw,12.5255038397523,12.918435962881835
12.5305038397523,12.529492042905272,screw,12.5305038397523,12.918435962881835
12.5355038397523,11.639038612585376,screw,12.5355038397523,12.918435962881835
12.5405038397523,11.66053575941998,screw,12.5405038397523,12.856297931805456
12.5455038397523,11.813772819113272,screw,12.5455038397523,12.856297931805456
12.5505038397523,10.86452699584259,screw,12.5505038397523,12.856297931805456
12.5555038397523,10.887356151195878,screw,12.5555038397523,12.856297931805456
12.5605038397523,10.532058579569904,screw,12.5605038397523,12.856297931805456
12.5655038397523,10.06713736447715,screw,12.5655038397523,12.856297931805456
12.5705038397523,10.32544259752308,screw,12.5705038397523,10.02216240399224
12.5755038397523,9.78698738602735,screw,12.5755038397523,10.02216240399224
12.5805038397523,10.413667536007132,screw,12.5805038397523,10.02216240399224
12.5855038397523,9.84542266286712,screw,12.5855038397523,10.02216240399224
12.5905038397523,9.74712873554676,screw,12.5905038397523,10.02216240399224
12.5955038397523,9.843208726497853,screw,12.5955038397523,10.02216240399224
12.6005038397523,9.931553146133329,screw,12.6005038397523,10.02216240399224
12.6055038397523,9.956934195955762,screw,12.6055038397523,10.078413452646297
12.6105038397523,10.191445618192027,screw,12.6105038397523,10.078413452646297
12.6155038397523,10.194718513775562,screw,12.6155038397523,10.078413452646297
12.6205038397523,10.437835018888322,screw,12.6205038397523,10.078413452646297
12.6255038397523,10.985114356548468,screw,12.6255038397523,10.078413452646297
12.6305038397523,10.434719129907174,screw,12.6305038397523,10.078413452646297
12.6355038397523,11.083779327339654,screw,12.6355038397523,10.078413452646297
12.6405038397523,11.563681535391636,screw,12.6405038397523,10.664938927422927
12.6455038397523,11.88134286311276,screw,12.6455038397523,10.664938927422927
12.6505038397523,11.850331918537368,screw,12.6505038397523,10.664938927422927
12.6555038397523,12.161049978679014,screw,12.6555038397523,10.664938927422927
12.6605038397523,12.125767600021408,screw,12.6605038397523,10.664938927422927
12.6655038397523,11.736150968417462,screw,12.6655038397523,10.664938927422927
12.6705038397523,12.591056392998476,screw,12.6705038397523,12.504885176987996
12.6755038397523,12.354076070554129,screw,12.6755038397523,12.504885176987996
12.6805038397523,11.902849087595705,screw,12.6805038397523,12.504885176987996
12.6855038397523,12.503877944008188,screw,12.6855038397523,12.504885176987996
12.6905038397523,12.096042865937592,screw,12.6905038397523,12.504885176987996
12.6955038397523,11.50335290926849,screw,12.6955038397523,12.504885176987996
12.7005038397523,11.796029030389851,screw,12.7005038397523,12.504885176987996
12.7055038397523,11.382714322125397,screw,12.7055038397523,12.137970911031372
12.7105038397523,11.220196868081326,screw,12.7105038397523,12.137970911031372
12.7155038397523,10.545051450909682,screw,12.7155038397523,12.137970911031372
12.7205038397523,10.325985933422343,screw,12.7205038397523,12.137970911031372
12.7255038397523,10.036227533820142,screw,12.7255038397523,12.137970911031372
12.7305038397523,9.941616443789234,screw,12.7305038397523,12.137970911031372
12.7355038397523,9.269088230332748,screw,12.7355038397523,12.137970911031372
12.7405038397523,10.1909565995313,screw,12.7405038397523,9.25122855132734
12.7455038397523,9.462110042048389,screw,12.7455038397523,9.25122855132734
12.7505038397523,9.987158217701904,screw,12.7505038397523,9.25122855132734
12.7555038397523,9.47636098669979,screw,12.7555038397523,9.25122855132734
12.7605038397523,9.998056783416205,screw,12.7605038397523,9.25122855132734
12.7655038397523,9.746228482705773,screw,12.7655038397523,9.25122855132734
12.7705038397523,10.277003084661631,screw,12.7705038397523,9.93731097051776
12.7755038397523,10.013067107423858,screw,12.7755038397523,9.93731097051776
12.7805038397523,10.548013260257065,screw,12.7805038397523,9.93731097051776
12.7855038397523,11.16942665906426,screw,12.7855038397523,9.93731097051776
12.7905038397523,11.285174841551294,screw,12.7905038397523,9.93731097051776
12.7955038397523,11.515372782369536,screw,12.7955038397523,9.93731097051776
12.8005038397523,11.43347346979293,screw,12.8005038397523,9.93731097051776
12.8055038397523,11.233834853868142,screw,12.8055038397523,11.042028978485371
12.8105038397523,11.793477732328302,screw,12.8105038397523,11.042028978485371
12.8155038397523,12.036770969042225,screw,12.8155038397523,11.042028978485371
12.8205038397523,12.717451967522706,screw,12.8205038397523,11.042028978485371
12.8255038397523,12.479772310076545,screw,12.8255038397523,11.042028978485371
12.8305038397523,12.389303748155116,screw,12.8305038397523,11.042028978485371
12.8355038397523,12.056047994567177,screw,12.8355038397523,11.042028978485371
12.8405038397523,11.90140489951246,screw,12.8405038397523,12.245202222010782
12.8455038397523,12.159680890351886,screw,12.8455038397523,12.245202222010782
12.8505038397523,11.667013352182318,screw,12.8505038397523,12.245202222010782
12.8555038397523,11.460046634203009,screw,12.8555038397523,12.245202222010782
12.8605038397523,11.898980637634468,screw,12.8605038397523,12.245202222010782
12.8655038397523,10.781078416106162,screw,12.8655038397523,12.245202222010782
12.8705038397523,10.74251959098238,screw,12.8705038397523,10.205911152266438
12.8755038397523,10.51275988307762,screw,12.8755038397523,10.205911152266438
12.8805038397523,10.17176204734556,screw,12.8805038397523,10.205911152266438
12.8855038397523,9.75080708932433,screw,12.8855038397523,10.205911152266438
12.8905038397523,10.398406669628184,screw,12.8905038397523,10.205911152266438
12.8955038397523,9.476983043920876,screw,12.8955038397523,10.205911152266438
12.9005038397523,9.558662870430537,screw,12.9005038397523,10.205911152266438
12.9055038397523,9.887053165717894,screw,12.9055038397523,9.628943179524448
12.9105038397523,9.466103594391372,screw,12.9105038397523,9.628943179524448
12.9155038397523,9.870201275435354,screw,12.9155038397523,9.628943179524448
